main_url,main_ip,connect_url,connect_ip,keywords,banner_count
super110.net,104.21.95.110,None,None,None,0
super109.net,104.21.69.49,None,None,None,0
super106.net,104.21.71.65,None,None,None,0
sxyprn.com,172.64.205.18,None,None,None,0
super111.net,104.21.64.24,None,None,None,0
tazotv15.com,134.122.147.5,None,None,None,0
tv11.gongzza.net,172.67.157.112,None,None,None,0
torrentyoung.com,172.67.137.77,None,None,None,0
torrentyoung1.com,172.67.129.222,None,None,None,0
tv7.barobogo.live,185.53.178.12,None,None,None,0
txxx.com,172.64.105.10,None,None,None,0
twitter.com,104.244.42.65,None,None,None,0
wantjav.com,162.210.199.87,None,None,None,0
ww4.weani.net,104.21.3.89,None,None,None,0
vjav.com,172.64.195.7,None,None,None,0
wfwf130.com,172.67.159.98,None,None,None,0
wfwf135.com,104.21.38.56,None,None,None,0
wfwf132.com,172.67.130.124,None,None,None,0
wfwf133.com,104.21.68.7,None,None,None,0
wfwf125.com,172.67.185.221,None,None,None,0
wfwf134.com,172.67.208.232,None,None,None,0
wfwf139.com,172.67.159.171,None,None,None,0
wfwf131.com,104.21.5.28,None,None,None,0
wfwf128.com,104.21.32.238,None,None,None,0
wfwf122.com,172.67.182.76,None,None,None,0
wfwf129.com,104.21.29.98,None,None,None,0
wfwf121.com,172.67.221.45,None,None,None,0
wfwf127.com,172.67.162.66,None,None,None,0
wfwf136.com,104.21.37.215,None,None,None,0
wfwf137.com,104.26.7.132,None,None,None,0
wfwf138.com,172.67.69.201,None,None,None,0
wfwf126.com,104.21.57.120,None,None,None,0
watchjavonline.com,104.21.45.111,None,None,None,0
wfwf124.com,172.67.158.51,None,None,None,0
wfwf123.com,104.21.20.162,None,None,None,0
wfwf140.com,104.26.3.232,None,None,None,0
wtwt52.com,104.21.23.187,None,None,None,0
wtwt56.com,104.21.31.247,None,None,None,0
wtwt51.com,172.67.182.74,None,None,None,0
wtwt46.com,172.67.215.103,None,None,None,0
weeya33.net,37.48.65.155,None,None,None,0
wtwt47.com,172.67.213.116,None,None,None,0
wtwt49.com,104.21.9.150,None,None,None,0
wtwt58.com,104.21.21.252,None,None,None,0
wtwt53.com,104.21.76.64,None,None,None,0
wtwt59.com,104.21.28.181,None,None,None,0
wtwt57.com,172.67.192.172,None,None,None,0
wtwt54.com,104.21.40.136,None,None,None,0
wfwf142.com,104.26.2.107,None,None,None,0
wtwt55.com,104.21.62.155,None,None,None,0
wtwt60.com,104.21.4.236,None,None,None,0
wfwf141.com,172.67.73.118,None,None,None,0
wtwt50.com,172.67.183.177,None,None,None,0
wtwt61.com,172.67.144.162,None,None,None,0
wtwt62.com,104.26.6.250,None,None,None,0
ww1.weani.net,172.67.130.133,None,None,None,0
ww-789.com,104.21.45.100,None,None,None,0
www.bururu.com,54.180.212.74,None,None,None,0
wtwt66.com,172.67.68.141,None,None,None,0
wtwt64.com,104.26.1.5,None,None,None,0
wtwt63.com,104.26.9.150,None,None,None,0
wtwt67.com,104.26.4.35,None,None,None,0
www.bananatv15.com,172.67.165.243,None,None,None,0
wtwt65.com,104.26.2.117,None,None,None,0
www.analdin.com,88.208.52.130,None,None,None,0
www.free-tv3.me,104.21.63.163,None,None,None,0
www.gocomics.com,66.6.101.183,None,None,None,0
www.jogemain.com,172.67.203.104,None,None,None,0
www.lasbet1004.com,104.21.46.23,None,None,None,0
www.manduya10.com,92.38.148.72,None,None,None,0
www.pornhd.com,172.67.68.170,None,None,None,0
www.sexbam9.me,104.21.49.57,None,None,None,0
www.royal02.me,104.21.12.189,None,None,None,0
www.sexking1.site,104.21.15.93,None,None,None,0
www.sorabam4.me,172.67.195.206,www.10via.xyz,104.21.56.210,사이트+지급+모든+상품+구매+비아그라,8
www.sorabam4.me,172.67.195.206,t.me,149.154.167.99,문의+광고,8
www.sorabam4.me,172.67.195.206,www.casa13.me,104.21.22.137,사이트+커뮤니티+업소+할인,8
www.sorabam4.me,172.67.195.206,www.lovedolles.com,172.67.191.180,국내+리얼+리얼돌+전신+전문,8
www.sorabam4.me,172.67.195.206,www.totobank.me,104.21.91.217,카지노+스포츠+게임+사이트+검증+먹튀+토토+정보+먹튀검증+방송+분석+총집합,8
www.sorabam4.me,172.67.195.206,www.ttking06.me,172.67.140.40,렌트+토렌트+일본,8
www.sorabam4.me,172.67.195.206,uqa56.com,104.21.28.217,신규+안전+업체+이벤트+매충+다양+보증+보증업체+공식+출석+슬롯,8
www.sorabam4.me,172.67.195.206,t.me,149.154.167.99,문의+광고,8
